account_code,funding_office_code,office_name,agency_code,agency_name,years_active,years_present,office_share_mean,office_share_latest,office_share_cv,award_avg_usd,contract_share_mean,contract_share_latest,contract_share_cv,contract_share_capped,cs_years,confidence,py_pace_p02,py_pace_p03,py_pace_p04,py_pace_p05,py_pace_p06,py_pace_p07,py_pace_p08,py_pace_p09,py_pace_p10,py_pace_p11,py_pace_p12
075-8253,75N960,NATIONAL INSTITUTE OF  HEALTH NIEHS,075,Department of Health and Human Services,5,5,0.036507,0.038486,0.1047,2454254.0,1.0,1.0,0.2263,Yes,5.0,High,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
075-8253,75N970,NATIONAL INSTITUTES OF HEALTH NLM,075,Department of Health and Human Services,5,5,0.106589,0.161821,0.5816,7318889.0,1.0,1.0,0.2263,Yes,5.0,Medium,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
075-8253,75N980,NATIONAL INSTITUTES OF HEALTH OLAO,075,Department of Health and Human Services,5,5,0.014593,0.023476,0.8221,946882.0,1.0,1.0,0.2263,Yes,5.0,Low,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
075-8253,75N98E,NATIONAL INSTITUTE OF HEALTH NIH-OD,075,Department of Health and Human Services,5,3,0.006495,0.000141,1.8622,440929.0,1.0,1.0,0.2263,Yes,5.0,Low,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
075-8253,75N990,NIH A  E CONSTRUCTION,075,Department of Health and Human Services,5,5,0.005363,0.002025,0.8537,352523.0,1.0,1.0,0.2263,Yes,5.0,Low,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
075-8254,75R601,NATIONAL HANSENS DISEASE PROGRAM,075,Department of Health and Human Services,3,3,1.0,,0.0,103244.0,1.0,,1.2796,Yes,4.0,Medium,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,0.000443,0.001528,0.004254
075-8308,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,075,Department of Health and Human Services,5,5,1.0,1.0,0.0,85721.0,1e-06,0.0,0.7733,No,5.0,Medium,0.186502,0.156846,0.328784,0.390281,0.418365,0.50114,0.643296,0.645743,0.747377,0.919534,0.994566
075-8393,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,075,Department of Health and Human Services,5,5,0.9603,0.976061,0.0152,1142753842.0,0.479757,0.497245,0.0503,No,5.0,High,0.239655,0.309381,0.341566,0.382216,0.417055,0.450795,0.530327,0.57816,0.668542,0.746013,0.797543
075-8393,75M001,OFFICE OF ACQ  GRANTS MGMT,075,Department of Health and Human Services,5,5,0.031786,0.021339,0.3306,37427548.0,0.479757,0.497245,0.0503,No,5.0,High,0.239655,0.309381,0.341566,0.382216,0.417055,0.450795,0.530327,0.57816,0.668542,0.746013,0.797543
075-8393,75M002,OFFICE OF ACQUISITION  GRANTS MGMT,075,Department of Health and Human Services,5,4,0.007752,0.001612,2.1146,9362060.0,0.479757,0.497245,0.0503,No,5.0,Low,0.239655,0.309381,0.341566,0.382216,0.417055,0.450795,0.530327,0.57816,0.668542,0.746013,0.797543
075-8511,75H710,NAVAJO AREA INDIAN HEALTH SVC,075,Department of Health and Human Services,1,1,1.0,1.0,,13034.0,0.195112,0.195112,,No,1.0,Low,0.001855,0.002481,0.00516,0.006834,0.019971,0.024473,0.024376,0.030397,0.035358,0.045047,0.055945
075-8514,75P001,PROGRAM SUPPORT CENTER ACQ MGMT SVC,075,Department of Health and Human Services,2,2,1.000001,,0.0,543092.0,0.354179,,1.6518,No,3.0,Low,,,,,,,,,,,
075-8888,75N900,NATIONAL INSTITUTES OF HEALTH - CC,075,Department of Health and Human Services,4,4,1.0,,0.0,4496.0,0.169335,0.0,0.5687,No,5.0,Medium,0.007464,0.009245,0.011296,0.015659,0.017716,0.018542,0.022071,0.02261,0.024288,0.026531,0.026915
077-0111,773444,OFFICE OF ACQUISITION,077,U.S. International Development Finance Corporation,4,4,1.0,1.0,0.0,152894.0,0.028798,0.022869,0.1512,No,4.0,Medium,0.14289,0.234394,0.277743,0.29847,0.328006,0.379748,0.408373,0.438161,0.468691,0.582617,0.686915
077-4483,773444,OFFICE OF ACQUISITION,077,U.S. International Development Finance Corporation,5,5,1.0,1.0,0.0,71214232.0,0.106807,0.207916,0.5416,No,5.0,Medium,0.010932,0.006444,0.009078,0.010854,0.01279,0.015403,0.017489,0.025325,0.031606,0.039756,0.052903
080-0109,80ARC0,NASA AMES RESEARCH CENTER,080,National Aeronautics and Space Administration,5,1,0.018096,0.0,2.2361,1187603.0,1.0,1.0,0.1669,Yes,5.0,Low,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0109,80GRC0,NASA GLENN RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.030689,0.019171,0.6133,2364794.0,1.0,1.0,0.1669,Yes,5.0,Medium,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0109,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.194758,0.043466,0.5427,14993226.0,1.0,1.0,0.1669,Yes,5.0,Medium,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0109,80HQTR,NASA HEADQUARTERS,080,National Aeronautics and Space Administration,5,5,0.054498,0.034683,0.2081,4457980.0,1.0,1.0,0.1669,Yes,5.0,High,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0109,80JSC0,NASA JOHNSON SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.142824,0.256621,0.454,12581062.0,1.0,1.0,0.1669,Yes,5.0,Medium,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0109,80MSFC,NASA MARSHALL SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.021884,0.01144,0.8346,1778546.0,1.0,1.0,0.1669,Yes,5.0,Low,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0109,80NSSC,NASA SHARED SERVICES CENTER,080,National Aeronautics and Space Administration,5,5,0.100113,0.041844,1.1035,7576728.0,1.0,1.0,0.1669,Yes,5.0,Low,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0109,80SSC0,NASA STENNIS SPACE CENTER,080,National Aeronautics and Space Administration,5,3,0.012047,0.014372,0.9814,1129979.0,1.0,1.0,0.1669,Yes,5.0,Low,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0109,80TECH,NASA IT PROCUREMENT OFFICE,080,National Aeronautics and Space Administration,5,5,0.42446,0.578404,0.5507,38130700.0,1.0,1.0,0.1669,Yes,5.0,Medium,0.137571,0.185376,0.270496,0.351482,0.411789,0.483655,0.552611,0.614788,0.728557,0.823039,0.901208
080-0110,80MSFC,NASA MARSHALL SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,4,4,0.540695,,0.2058,6098968.0,,,,,,Medium,,,,,,,,,,,
080-0110,80SSC0,NASA STENNIS SPACE CENTER,080,National Aeronautics and Space Administration,4,4,0.439668,,0.2515,4868968.0,,,,,,Medium,,,,,,,,,,,
080-0110,N00173,NAVAL RESEARCH LABORATORY,097,Department of Defense,4,3,0.006059,,0.7003,83224.0,,,,,,Medium,,,,,,,,,,,
080-0110,NW2306,NAVAL OCEANOGRAPHIC OFFICE,097,Department of Defense,4,4,0.007623,,1.0153,126265.0,,,,,,Low,,,,,,,,,,,
080-0111,80JSC0,NASA JOHNSON SPACE CENTER,080,National Aeronautics and Space Administration,1,1,1.877727,,,74.0,0.0,,,No,4.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
080-0112,80MSFC,NASA MARSHALL SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,4,4,0.550715,,0.2491,4539837.0,,,,,,Medium,,,,,,,,,,,
080-0112,80SSC0,NASA STENNIS SPACE CENTER,080,National Aeronautics and Space Administration,4,4,0.436795,,0.306,3390400.0,,,,,,Medium,,,,,,,,,,,
080-0112,N00173,NAVAL RESEARCH LABORATORY,097,Department of Defense,4,2,0.005754,,1.1564,49389.0,,,,,,Low,,,,,,,,,,,
080-0112,NW2306,NAVAL OCEANOGRAPHIC OFFICE,097,Department of Defense,4,3,0.006052,,0.9155,69509.0,,,,,,Low,,,,,,,,,,,
080-0114,80KSC0,NASA KENNEDY SPACE CENTER,080,National Aeronautics and Space Administration,1,1,1.00727,,,90274.0,,,,,,Low,,,,,,,,,,,
080-0115,80AFRC,NASA ARMSTRONG FLIGHT RESEARCH CNTR,080,National Aeronautics and Space Administration,5,5,0.002265,0.001371,0.4625,6645754.0,0.689576,0.717487,0.046,No,5.0,Medium,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80APL0,NASA MANAGEMENT OFFICE -- APL,080,National Aeronautics and Space Administration,5,2,0.001277,0.0,1.8281,3629621.0,0.689576,0.717487,0.046,No,5.0,Low,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80ARC0,NASA AMES RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.013207,0.010739,0.2428,39354921.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80GRC0,NASA GLENN RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.014593,0.014378,0.1439,43945045.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.093561,0.081488,0.1143,281005068.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80HQTR,NASA HEADQUARTERS,080,National Aeronautics and Space Administration,5,5,0.01129,0.012112,0.0546,34345977.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80JSC0,NASA JOHNSON SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.463297,0.507929,0.0658,1408611952.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80KSC0,NASA KENNEDY SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.266289,0.246123,0.099,806278499.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80LARC,NASA LANGLEY RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.011255,0.009457,0.1639,33695408.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80MSFC,NASA MARSHALL SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.04348,0.037865,0.0765,130957568.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80NM00,NASA MANAGEMENT OFFICE -- JPL,080,National Aeronautics and Space Administration,5,5,0.042554,0.041198,0.0755,128712625.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80NSSC,NASA SHARED SERVICES CENTER,080,National Aeronautics and Space Administration,5,5,0.010465,0.005765,0.3901,30916992.0,0.689576,0.717487,0.046,No,5.0,Medium,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80SSC0,NASA STENNIS SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.005638,0.005817,0.158,17081804.0,0.689576,0.717487,0.046,No,5.0,High,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0115,80TECH,NASA IT PROCUREMENT OFFICE,080,National Aeronautics and Space Administration,5,5,0.02068,0.025759,0.5514,64382571.0,0.689576,0.717487,0.046,No,5.0,Medium,0.158326,0.199596,0.231059,0.302427,0.404851,0.437529,0.455417,0.506411,0.597692,0.696753,0.777579
080-0120,1333CA,NATIONAL WEATHER SERVICE,013,Department of Commerce,5,5,0.009582,0.002436,0.9569,47578186.0,0.663204,0.633461,0.032,No,5.0,Low,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80AFRC,NASA ARMSTRONG FLIGHT RESEARCH CNTR,080,National Aeronautics and Space Administration,5,5,0.004417,0.004666,0.076,22015979.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80APL0,NASA MANAGEMENT OFFICE -- APL,080,National Aeronautics and Space Administration,5,3,0.021193,0.0,1.393,106881762.0,0.663204,0.633461,0.032,No,5.0,Low,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80ARC0,NASA AMES RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.015158,0.017817,0.1736,75559904.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80GRC0,NASA GLENN RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.0081,0.007773,0.1417,40375197.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.242945,0.263907,0.071,1212991501.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80HQTR,NASA HEADQUARTERS,080,National Aeronautics and Space Administration,5,5,0.019049,0.02418,0.1653,95213234.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80JSC0,NASA JOHNSON SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.096533,0.08532,0.1254,481048539.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80KSC0,NASA KENNEDY SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.045961,0.046004,0.0725,229710105.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80LARC,NASA LANGLEY RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.026717,0.023136,0.2609,133914935.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80MSFC,NASA MARSHALL SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.105554,0.130136,0.3787,528345129.0,0.663204,0.633461,0.032,No,5.0,Medium,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80NM00,NASA MANAGEMENT OFFICE -- JPL,080,National Aeronautics and Space Administration,5,5,0.371974,0.353212,0.0532,1866776394.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80NSSC,NASA SHARED SERVICES CENTER,080,National Aeronautics and Space Administration,5,5,0.017458,0.021742,0.2485,86546834.0,0.663204,0.633461,0.032,No,5.0,High,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80SSC0,NASA STENNIS SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.001301,0.00058,0.4286,6524139.0,0.663204,0.633461,0.032,No,5.0,Medium,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0120,80TECH,NASA IT PROCUREMENT OFFICE,080,National Aeronautics and Space Administration,5,5,0.013879,0.019038,0.551,70218712.0,0.663204,0.633461,0.032,No,5.0,Medium,0.121929,0.175372,0.255838,0.310475,0.380093,0.442,0.498557,0.582126,0.667392,0.765403,0.913258
080-0122,1333CA,NATIONAL WEATHER SERVICE,013,Department of Commerce,5,5,0.102938,0.143966,0.2886,339764941.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80AFRC,NASA ARMSTRONG FLIGHT RESEARCH CNTR,080,National Aeronautics and Space Administration,5,5,0.009973,0.010066,0.1513,32936361.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80ARC0,NASA AMES RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.035759,0.035912,0.069,118375647.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80GRC0,NASA GLENN RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.024604,0.03081,0.1611,81227963.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.118729,0.125925,0.0986,391697697.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80HQTR,NASA HEADQUARTERS,080,National Aeronautics and Space Administration,5,5,0.015901,0.012077,0.1547,52570823.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80JSC0,NASA JOHNSON SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.269402,0.288624,0.0734,892284436.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80KSC0,NASA KENNEDY SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.073659,0.074463,0.0701,242954640.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80LARC,NASA LANGLEY RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.017817,0.019941,0.1179,58748192.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80MSFC,NASA MARSHALL SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.230195,0.152664,0.224,760966527.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80NM00,NASA MANAGEMENT OFFICE -- JPL,080,National Aeronautics and Space Administration,5,5,0.021071,0.015641,0.2527,69943231.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80NSSC,NASA SHARED SERVICES CENTER,080,National Aeronautics and Space Administration,5,5,0.035902,0.024338,0.2503,118116975.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80SSC0,NASA STENNIS SPACE CENTER,080,National Aeronautics and Space Administration,5,5,0.007123,0.008943,0.1864,23649553.0,0.702872,0.688259,0.0726,No,5.0,High,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,80TECH,NASA IT PROCUREMENT OFFICE,080,National Aeronautics and Space Administration,5,5,0.028123,0.045858,0.5859,92829836.0,0.702872,0.688259,0.0726,No,5.0,Medium,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,F2KTAA,F2KTAA ORS OPS RESP SPACE,097,Department of Defense,5,5,0.000816,-0.000284,2.2328,2724454.0,0.702872,0.688259,0.0726,No,5.0,Low,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,FA8650,FA8650  USAF AFMC AFRL PZL AFRL/PZL,097,Department of Defense,5,1,0.000782,0.003912,2.2361,2644416.0,0.702872,0.688259,0.0726,No,5.0,Low,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense,5,5,0.001525,0.001885,0.4595,5045167.0,0.702872,0.688259,0.0726,No,5.0,Medium,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0122,N00014,OFFICE OF NAVAL RESEARCH,097,Department of Defense,5,5,0.000897,0.000225,1.2117,2822946.0,0.702872,0.688259,0.0726,No,5.0,Low,0.096547,0.164968,0.233758,0.317021,0.375609,0.450466,0.512913,0.574784,0.659079,0.726189,0.834707
080-0124,80AFRC,NASA ARMSTRONG FLIGHT RESEARCH CNTR,080,National Aeronautics and Space Administration,5,5,0.001224,0.000865,0.4925,5962850.0,0.680995,0.692844,0.0235,No,5.0,Medium,0.059256,0.090556,0.129081,0.175605,0.213691,0.243512,0.284819,0.3139,0.365798,0.414568,0.509918
080-0124,80ARC0,NASA AMES RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.009864,0.007709,0.199,48792281.0,0.680995,0.692844,0.0235,No,5.0,High,0.059256,0.090556,0.129081,0.175605,0.213691,0.243512,0.284819,0.3139,0.365798,0.414568,0.509918
080-0124,80GRC0,NASA GLENN RESEARCH CENTER,080,National Aeronautics and Space Administration,5,5,0.047716,0.035578,0.2376,238789994.0,0.680995,0.692844,0.0235,No,5.0,High,0.059256,0.090556,0.129081,0.175605,0.213691,0.243512,0.284819,0.3139,0.365798,0.414568,0.509918
080-0124,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080,National Aeronautics and Space Administration,5,5,0.050843,0.045735,0.1117,253551394.0,0.680995,0.692844,0.0235,No,5.0,High,0.059256,0.090556,0.129081,0.175605,0.213691,0.243512,0.284819,0.3139,0.365798,0.414568,0.509918
